datetime,rms,time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,I,day_or_night_day,day_or_night_night,time_of_day_sec,in_out
2025-08-04 18:43:33,0.14126201708992958,0.027016,-0.1882612280888767,0.22238909455773542,0.8069686141788334,0.0007165697292430238,-0.0003460716561453632,0.009005569796277781,-0.0006481425058289195,0.00019126537667900866,0.00015024397282241246,-0.029666322037355364,-0.005986169922567782,0.015848477104751277,-0.07295921200804767,0.0019311246965045825,True,False,68307,in
2025-08-04 18:43:34,0.08989993208727205,0.027016,-0.1882612280888767,0.22238909455773542,0.8069686141788334,0.0007165697292430238,-0.0003460716561453632,0.009005569796277781,-0.0006481425058289195,0.00019126537667900866,0.00015024397282241246,-0.029666322037355364,-0.005986169922567782,0.015848477104751277,-0.07295921200804767,0.0019311246965045825,True,False,68307,in
2025-08-04 18:43:35,0.1131216550606369,0.027016,-0.1882612280888767,0.22238909455773542,0.8069686141788334,0.0007165697292430238,-0.0003460716561453632,0.009005569796277781,-0.0006481425058289195,0.00019126537667900866,0.00015024397282241246,-0.029666322037355364,-0.005986169922567782,0.015848477104751277,-0.07295921200804767,0.0019311246965045825,True,False,68307,in
2025-08-04 18:43:36,0.11061942003765737,0.027016,-0.1882612280888767,0.22238909455773542,0.8069686141788334,0.0007165697292430238,-0.0003460716561453632,0.009005569796277781,-0.0006481425058289195,0.00019126537667900866,0.00015024397282241246,-0.029666322037355364,-0.005986169922567782,0.015848477104751277,-0.07295921200804767,0.0019311246965045825,True,False,68307,in
2025-08-04 18:43:37,0.0896807294706407,0.027016,-0.1882612280888767,0.22238909455773542,0.8069686141788334,0.0007165697292430238,-0.0003460716561453632,0.009005569796277781,-0.0006481425058289195,0.00019126537667900866,0.00015024397282241246,-0.029666322037355364,-0.005986169922567782,0.015848477104751277,-0.07295921200804767,0.0019311246965045825,True,False,68307,in
2025-08-04 18:43:38,0.12345494675422283,0.027016,-0.1882612280888767,0.22238909455773542,0.8069686141788334,0.0007165697292430238,-0.0003460716561453632,0.009005569796277781,-0.0006481425058289195,0.00019126537667900866,0.00015024397282241246,-0.029666322037355364,-0.005986169922567782,0.015848477104751277,-0.07295921200804767,0.0019311246965045825,True,False,68307,in
2025-08-04 18:43:39,0.18163063884940148,0.027016,-0.1882612280888767,0.22238909455773542,0.8069686141788334,0.0007165697292430238,-0.0003460716561453632,0.009005569796277781,-0.0006481425058289195,0.00019126537667900866,0.00015024397282241246,-0.029666322037355364,-0.005986169922567782,0.015848477104751277,-0.07295921200804767,0.0019311246965045825,True,False,68307,in
2025-08-04 18:43:40,0.1901733241194959,0.027016,-0.1882612280888767,0.22238909455773542,0.8069686141788334,0.0007165697292430238,-0.0003460716561453632,0.009005569796277781,-0.0006481425058289195,0.00019126537667900866,0.00015024397282241246,-0.029666322037355364,-0.005986169922567782,0.015848477104751277,-0.07295921200804767,0.0019311246965045825,True,False,68307,in
2025-08-04 18:43:41,0.17782467621227396,0.027016,-0.1882612280888767,0.22238909455773542,0.8069686141788334,0.0007165697292430238,-0.0003460716561453632,0.009005569796277781,-0.0006481425058289195,0.00019126537667900866,0.00015024397282241246,-0.029666322037355364,-0.005986169922567782,0.015848477104751277,-0.07295921200804767,0.0019311246965045825,True,False,68307,in
2025-08-04 18:43:42,0.22376955060921075,0.027016,-0.1882612280888767,0.22238909455773542,0.8069686141788334,0.0007165697292430238,-0.0003460716561453632,0.009005569796277781,-0.0006481425058289195,0.00019126537667900866,0.00015024397282241246,-0.029666322037355364,-0.005986169922567782,0.015848477104751277,-0.07295921200804767,0.0019311246965045825,True,False,68307,in
2025-08-04 18:43:43,0.18021099217714479,0.027016,-0.1882612280888767,0.22238909455773542,0.8069686141788334,0.0007165697292430238,-0.0003460716561453632,0.009005569796277781,-0.0006481425058289195,0.00019126537667900866,0.00015024397282241246,-0.029666322037355364,-0.005986169922567782,0.015848477104751277,-0.07295921200804767,0.0019311246965045825,True,False,68307,in
2025-08-04 18:43:44,0.18233200600384517,0.027016,-0.1882612280888767,0.22238909455773542,0.8069686141788334,0.0007165697292430238,-0.0003460716561453632,0.009005569796277781,-0.0006481425058289195,0.00019126537667900866,0.00015024397282241246,-0.029666322037355364,-0.005986169922567782,0.015848477104751277,-0.07295921200804767,0.0019311246965045825,True,False,68307,in
2025-08-04 18:43:45,0.12629267456242485,0.027016,-0.1882612280888767,0.22238909455773542,0.8069686141788334,0.0007165697292430238,-0.0003460716561453632,0.009005569796277781,-0.0006481425058289195,0.00019126537667900866,0.00015024397282241246,-0.029666322037355364,-0.005986169922567782,0.015848477104751277,-0.07295921200804767,0.0019311246965045825,True,False,68307,in
